# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
197.004 33.76 0     1.60266 -9.3073 0     1     0     -40.1945 -142.763 0     
186.739 35.3907 0     3.94257 12.8433 0     1     0     149.622 -275.006 0     
194.245 31.2464 0     3.14573 -5.40644 0     1     0     -1694.93 -884.684 0     
187.83 41.9166 0     -6.95582 0.128477 0     1     0     -27.58 -5.29327 0     
191.134 65.6423 0     5.19341 18.4778 0     1     0     -0.946546 -8.18326 0     
188.296 33.1204 0     2.82171 4.78775 0     1     0     -18.7237 110.066 0     
189.117 61.0715 0     4.85834 -11.0937 0     1     0     1.1018 -13.0233 0     
178.736 54.0133 0     8.01625 6.86182 0     1     0     30.7958 -13.2286 0     
169.808 49.7105 0     16.9481 2.22663 0     1     0     3.21397 -17.0966 0     
197.604 32.8358 0     1.31549 0.928096 0     1     0     167.068 65.5898 0     
155.582 67.3055 0     22.092 7.07016 0     1     0     0.747971 -13.5703 0     
226.228 56.6332 0     -15.9551 24.2625 0     1     0     32.1312 184.7 0     
183.632 58.9785 0     20.2582 2.36341 0     1     0     6.76874 -29.5927 0     
212.09 52.8899 0     9.86833 -0.891725 0     1     0     -2.3648 -14.7928 0     
190.874 3.00631e-05 0     2.62708 -0.00269014 0     1     0     573.962 -118.623 0     
188.787 1.02552 0     5.24787 -1.20492 0     1     0     124.768 -177.244 0     
191.508 1.89307 0     9.44968 0.28427 0     1     0     859.692 -479.465 0     
191.3 3.9733 0     -8.03674 2.01901 0     1     0     7.11204 -1276.15 0     
192.088 3.14192 0     -8.55358 5.86702 0     1     0     -1600.91 488.254 0     
189.801 4.30718 0     1.85406 -1.99487 0     1     0     859.515 346.084 0     
195.866 6.19245 0     0.633545 2.19593 0     1     0     -363.017 15.8229 0     
195.717 7.33277 0     6.51903 7.01187 0     1     0     -193.894 -859.534 0     
194.793 5.41858 0     -7.66072 5.65863 0     1     0     187.991 745.156 0     
191.69 8.57997 0     4.64575 6.23405 0     1     0     205.88 -126.607 0     
191.773 11.5277 0     -1.21276 6.06198 0     1     0     202.918 -44.0887 0     
188.917 11.1055 0     -1.05362 3.40627 0     1     0     1067.47 -1069 0     
189.419 12.0416 0     -6.27499 7.87976 0     1     0     30.5261 -568.378 0     
189.332 15.1883 0     -2.51224 -11.0095 0     1     0     1065.89 100.576 0     
187.221 13.5013 0     -5.33025 -14.1872 0     1     0     -1375.28 -1727.41 0     
187.797 16.6721 0     -24.9216 1.85222 0     1     0     544.07 670.89 0     
190.741 14.9317 0     4.06115 -1.75856 0     1     0     -144.08 -119.657 0     
187.757 19.1597 0     -2.25204 -1.60049 0     1     0     -45.468 9.06445 0     
188.894 16.0831 0     -1.6296 1.37792 0     1     0     -201.976 327.019 0     
187.716 15.721 0     -8.04106 -0.621505 0     1     0     1532.96 900.684 0     
180.854 23.1008 0     0.549801 3.55747 0     1     0     445.43 366.249 0     
188.379 20.3297 0     0.251116 5.60895 0     1     0     -420.684 37.6889 0     
184.137 18.506 0     -4.37724 -6.74225 0     1     0     -41.0955 -143.976 0     
184.039 23.4891 0     8.23931 0.0856259 0     1     0     76.237 287.446 0     
180.716 20.2105 0     -3.38206 -10.5684 0     1     0     64.7185 -500.974 0     
186.516 23.8954 0     12.7203 7.93245 0     1     0     169.021 598.002 0     
189.556 23.1253 0     5.01393 6.80238 0     1     0     -348.754 -484.265 0     
190.687 22.6401 0     -5.45598 0.354989 0     1     0     -604.54 457.277 0     
197.524 31.1348 0     8.98595 0.613551 0     1     0     -188.42 3.77099 0     
193.301 24.3678 0     -2.75486 -8.66983 0     1     0     754.663 254.418 0     
184.958 25.1764 0     -0.077047 10.9278 0     1     0     19.3487 59.2176 0     
195.064 23.6283 0     -3.44434 21.032 0     1     0     -505.444 168.451 0     
183.589 42.3445 0     6.47386 16.8591 0     1     0     292.8 188.438 0     
208.103 38.8846 0     -4.4981 -1.07951 0     1     0     -3.87307 -12.0585 0     
184.665 52.1548 0     3.6783 1.62309 0     1     0     -698.924 -287.962 0     
180.188 52.8695 0     -16.5259 -1.32799 0     1     0     0.729955 -12.6545 0     
190.642 31.822 0     -3.6818 -0.942416 0     1     0     228.459 -146.295 0     
188.297 48.556 0     -0.971884 3.52744 0     1     0     -1.51865 -10.8553 0     
180.246 35.1767 0     -1.96517 4.70207 0     1     0     -18.4623 -64.3722 0     
174.872 39.1659 0     0.264244 1.44114 0     1     0     -978.896 -1144.09 0     
176.52 29.1217 0     -10.4719 8.48834 0     1     0     -39.043 -104.383 0     
182.465 49.894 0     -4.95866 2.58576 0     1     0     -4.43539 -1.24624 0     
177.092 38.0438 0     7.67642 -10.6101 0     1     0     25.3814 -35.6248 0     
192.706 29.7721 0     -4.60558 -7.84841 0     1     0     -642.31 -23.5469 0     
227.372 56.3251 0     9.7696 -7.41945 0     1     0     -444.015 390.508 0     
200.94 75.7709 0     5.9399 0.271279 0     1     0     -0.00633356 -12.4735 0     
188.209 42.9816 0     1.87526 -1.97815 0     1     0     18.3834 33.3487 0     
177.69 61.1754 0     -3.5772 5.5075 0     1     0     1.23428 -12.7857 0     
207.497 52.6335 0     -7.99572 0.872584 0     1     0     -5.60791 -10.3998 0     
222.715 51.1963 0     7.2502 9.26267 0     1     0     1003.27 1285.96 0     
192.001 0.000200171 0     7.95674 -0.291424 0     1     0     -604.203 -1145.89 0     
192.559 1.81018 0     10.8011 -5.36361 0     1     0     8.57214 100.481 0     
192.894 2.74843 0     7.3636 14.4318 0     1     0     1037.12 -471.089 0     
191.858 4.73473 0     0.127515 -11.1458 0     1     0     65.8848 920.056 0     
194.092 4.72683 0     5.30704 -5.94183 0     1     0     73.0411 -219.41 0     
192.522 4.06455 0     -4.53619 8.84673 0     1     0     -391.386 -1068.37 0     
194.78 7.51044 0     -2.10146 3.89548 0     1     0     -617.551 362.765 0     
195.898 5.13835 0     -2.50707 0.280523 0     1     0     -19.7996 24.961 0     
193.351 10.3952 0     1.87501 6.04821 0     1     0     -352.725 -4.59649 0     
191.373 13.1535 0     0.669459 5.56971 0     1     0     -228.364 -131.686 0     
194.47 12.4574 0     -2.13281 5.92588 0     1     0     275.332 -177.022 0     
196.818 6.15483 0     2.47696 8.62469 0     1     0     695.07 -3010.2 0     
192.235 7.63297 0     -7.96877 -8.7662 0     1     0     -379.79 1098.81 0     
189.683 10.2039 0     -0.295576 -1.15777 0     1     0     -238.125 56.56 0     
190.628 8.48092 0     6.22493 -9.65834 0     1     0     127.021 -482.075 0     
186.698 10.0596 0     -0.148687 -3.66915 0     1     0     -835.719 574.43 0     
191.083 15.972 0     3.78731 -10.9823 0     1     0     -679.729 221.383 0     
192.674 14.4479 0     6.23666 -2.15766 0     1     0     1125.3 679.488 0     
187.663 17.9293 0     14.3189 0.733828 0     1     0     1027.7 22.091 0     
185.881 17.4327 0     0.767537 8.67736 0     1     0     554.053 1035.74 0     
192.552 18.2236 0     -4.0672 -2.20916 0     1     0     -152.004 77.3914 0     
184.911 15.651 0     3.86364 -6.22397 0     1     0     50.7417 301.775 0     
184.449 20.7264 0     11.2784 -1.6758 0     1     0     -301.377 -156.359 0     
184.533 21.8153 0     14.0483 8.87188 0     1     0     141.241 -39.4838 0     
192.743 23.2305 0     7.06935 -6.98053 0     1     0     440.281 73.4667 0     
181.346 20.9854 0     4.79994 1.43904 0     1     0     140.055 449.142 0     
186.376 22.9566 0     9.4783 -6.81919 0     1     0     3.22168 -535.005 0     
187.482 23.3902 0     4.79513 -2.92993 0     1     0     -650.535 1794.32 0     
191.691 17.5359 0     -8.68282 7.57786 0     1     0     498.524 344.008 0     
195.91 20.6082 0     20.3245 -11.7742 0     1     0     125.447 404.341 0     
192.514 25.478 0     3.70918 -7.78687 0     1     0     181.71 195.996 0     
197.958 36.292 0     -0.676082 -2.69149 0     1     0     263.118 -552.378 0     
185.791 24.6253 0     2.95719 -1.03115 0     1     0     100.627 -247.298 0     
197.269 28.0464 0     7.73476 17.229 0     1     0     -420.91 -532.349 0     
183.789 57.4242 0     9.48685 -1.23915 0     1     0     -2.57142 -5.82536 0     
184.438 49.5149 0     1.58157 5.44793 0     1     0     -0.929846 -12.6613 0     
194.304 28.5562 0     8.8154 -11.9547 0     1     0     -511.928 144.123 0     
202.26 41.9114 0     22.9222 12.8415 0     1     0     -129.079 -23.7661 0     
178.853 43.3622 0     -1.87561 -2.18857 0     1     0     -211.213 342.745 0     
187.377 44.962 0     10.6299 2.52082 0     1     0     27.9362 84.4922 0     
183.123 36.7865 0     -1.7909 13.2182 0     1     0     43.5724 -149.279 0     
172.543 40.3192 0     -0.910349 -8.96141 0     1     0     0.0396235 135.15 0     
177.195 45.0531 0     -2.99393 6.46958 0     1     0     -7.33208 2.77867 0     
196.314 37.5935 0     -2.96208 -6.96225 0     1     0     -87.4928 -68.3987 0     
168.756 50.4364 0     -8.3597 3.01897 0     1     0     -11.4999 -22.7968 0     
174.366 60.5537 0     -3.52708 12.0685 0     1     0     27.7698 -50.5334 0     
199.625 39.209 0     4.83451 11.203 0     1     0     -80.7424 407.344 0     
193.665 36.6985 0     -1.0942 -0.18747 0     1     0     872.89 794.392 0     
175.541 75.3608 0     -4.42078 -5.67777 0     1     0     0 -12.44 0     
181.354 40.3243 0     -1.57482 3.28759 0     1     0     148.299 -26.7765 0     
192.983 0.00010438 0     -0.596886 -0.210169 0     1     0     -684.527 -429.866 0     
191.015 1.06929 0     -2.40147 -9.70044 0     1     0     -303.566 -506.296 0     
193.657 1.94568 0     8.1374 -1.91082 0     1     0     -1054.28 -16.7606 0     
194.413 3.72495 0     -2.38769 1.5516 0     1     0     842.771 332.784 0     
193.504 3.96584 0     2.47409 5.28538 0     1     0     -546.467 -500.499 0     
198.678 5.63898 0     -6.22033 7.12637 0     1     0     758.533 -221.218 0     
195.781 2.77321 0     1.01071 -0.0877777 0     1     0     929.219 418.089 0     
197.791 5.82177 0     7.24427 4.3207 0     1     0     -950.78 29.6682 0     
199.99 6.29665 0     7.54831 0.341149 0     1     0     163.983 1612.75 0     
192.544 10.9162 0     1.49362 -2.85886 0     1     0     515.473 134.513 0     
194.31 8.53967 0     -4.72463 -3.36859 0     1     0     -151.237 -65.7941 0     
192.711 6.85072 0     5.76589 -14.9573 0     1     0     686.679 -1256.6 0     
188.583 13.8949 0     -2.83339 -0.596154 0     1     0     448.653 306.178 0     
188.276 11.7322 0     -0.449083 0.1615 0     1     0     -935.52 930.33 0     
189.913 18.3837 0     8.73325 2.95376 0     1     0     -421.865 18.6787 0     
190.494 13.7488 0     -5.56012 -0.754048 0     1     0     492.634 -206.779 0     
186.832 16.6687 0     -1.79577 -3.89598 0     1     0     -346.408 144.556 0     
190.003 16.3447 0     -1.36453 -8.3032 0     1     0     -35.8241 -145.625 0     
188.935 17.2807 0     -1.20348 -4.04833 0     1     0     -983.216 -175.278 0     
197.398 16.3267 0     -3.76899 -3.60389 0     1     0     71.6074 168.32 0     
194.592 18.5916 0     9.01796 10.5211 0     1     0     69.0997 -11.8615 0     
195.491 17.7783 0     0.676308 7.51833 0     1     0     -232.795 -23.3364 0     
188.569 18.3669 0     -1.4123 -4.23382 0     1     0     252.316 -13.682 0     
191.458 22.1015 0     -3.80377 2.41174 0     1     0     -334.815 -467.144 0     
190.448 21.4038 0     -0.923223 1.33277 0     1     0     585.241 -609.92 0     
186.662 18.7538 0     -0.10869 5.41925 0     1     0     -136.42 380.862 0     
187.93 24.2909 0     -5.91189 -5.66827 0     1     0     103.151 275.198 0     
188.848 19.4029 0     11.2352 2.44021 0     1     0     -30.5554 -220.238 0     
191.701 24.8984 0     -10.0454 1.61667 0     1     0     -191.027 531.042 0     
188.558 23.3497 0     4.00403 14.2135 0     1     0     -194.009 -83.0036 0     
192.908 15.717 0     12.7847 2.37712 0     1     0     48.7613 -218.586 0     
193.617 26.6228 0     -1.44174 2.84561 0     1     0     113.731 7.96431 0     
192.401 22.1957 0     4.7459 0.691299 0     1     0     -102.028 1133.77 0     
189.652 35.6986 0     11.604 -1.56205 0     1     0     505.129 527.291 0     
182.541 47.1717 0     -0.42534 -0.79738 0     1     0     -587.905 290.33 0     
200.785 37.3585 0     1.19433 5.98877 0     1     0     -470.613 -345.022 0     
196.956 32.0196 0     6.18788 6.15221 0     1     0     -156.459 -30.8185 0     
190.318 39.0495 0     12.4739 -2.53851 0     1     0     298.452 -1437.2 0     
184.982 38.0425 0     2.54409 -0.907864 0     1     0     531.293 410.261 0     
184.805 31.4617 0     -6.73807 13.9482 0     1     0     736.327 -67.1862 0     
188.925 29.0511 0     -1.26488 9.67378 0     1     0     8.41175 1.09305 0     
184.313 37.3469 0     -10.9451 -11.7938 0     1     0     -206.046 -633.935 0     
199.649 63.7798 0     5.4017 14.888 0     1     0     -1180.12 854.476 0     
172.989 37.1371 0     0.994063 -6.71037 0     1     0     780.076 -58.4757 0     
178.912 37.4855 0     -14.8151 -3.44849 0     1     0     -249.086 322.555 0     
197.824 52.7621 0     1.35228 -8.56173 0     1     0     -1.48611 -9.29473 0     
145.926 77.6552 0     -8.08919 -1.44229 0     1     0     -11.6746 1.77307 0     
182.954 54.3922 0     -2.00244 10.3434 0     1     0     0.139027 -14.6636 0     
200.632 65.6258 0     -4.44157 -3.82992 0     1     0     -0.149633 -12.86 0     
164.556 66.8457 0     2.84503 13.6457 0     1     0     0.0311831 -12.5154 0     
194.923 8.83104e-05 0     2.09216 -0.175696 0     1     0     -304.294 -713.627 0     
192.185 0.898696 0     4.85087 -1.76305 0     1     0     -230.394 693.328 0     
193.913 4.30494e-05 0     8.44729 -0.181526 0     1     0     550.947 -734.282 0     
195.066 4.49429 0     -9.1702 -0.471469 0     1     0     150.546 91.0088 0     
194.574 1.86873 0     16.8116 5.27188 0     1     0     1063.89 -253.849 0     
193.04 4.83306 0     5.05284 1.56495 0     1     0     283.139 867.338 0     
193.822 2.97876 0     -2.48153 4.52889 0     1     0     -25.9857 -374.091 0     
194.827 2.8253 0     0.404006 -2.18995 0     1     0     -170.638 -80.185 0     
196.951 5.01971 0     1.24258 -10.581 0     1     0     375.635 705.135 0     
196.738 7.00027 0     16.0795 -0.193962 0     1     0     -828.453 2962.02 0     
193.693 9.46217 0     -0.822671 -1.41255 0     1     0     224.133 -142.128 0     
193.349 7.66045 0     -6.19917 -2.47084 0     1     0     89.3159 180.466 0     
191.861 14.0454 0     5.14143 -1.03409 0     1     0     -1216 -301.436 0     
188.444 14.9207 0     -4.3658 4.18009 0     1     0     -767.256 -75.9872 0     
193.482 18.6799 0     4.52974 -0.739502 0     1     0     118.865 101.821 0     
193.677 13.9977 0     -7.10827 17.284 0     1     0     -1545.41 -121.042 0     
193.642 15.0325 0     7.98062 2.43552 0     1     0     -22.416 -117.941 0     
194.669 16.8724 0     1.90214 6.73353 0     1     0     85.7926 91.4526 0     
196.455 17.3833 0     -3.3201 1.84378 0     1     0     407.835 437.266 0     
194.262 15.8938 0     -0.673908 2.9007 0     1     0     279.098 -91.0497 0     
190.869 18.2048 0     -12.7069 -9.82607 0     1     0     337.306 -106.542 0     
192.666 17.1714 0     -10.7058 4.34658 0     1     0     108.144 -112.043 0     
195.848 18.7743 0     10.9144 4.75373 0     1     0     -916.454 -226.778 0     
184.384 16.8279 0     0.121402 1.82532 0     1     0     221.111 -232.759 0     
189.016 21.1583 0     1.64031 -5.04096 0     1     0     -151.008 580.16 0     
196.6 19.3334 0     -4.48897 -4.24073 0     1     0     398.683 963.435 0     
189.783 22.0519 0     7.65977 14.6224 0     1     0     -341.516 500.284 0     
200.476 20.4876 0     7.60007 1.3679 0     1     0     -250.002 383.246 0     
197.852 24.6927 0     0.373739 7.35925 0     1     0     415.673 795.861 0     
199.009 32.8719 0     11.0667 -0.345094 0     1     0     24.4172 -66.8582 0     
192.387 24.2444 0     6.67803 -0.118472 0     1     0     -399.343 -613.643 0     
192.996 33.8664 0     -5.25331 16.507 0     1     0     755.688 308.754 0     
191.831 35.0312 0     2.16755 -1.10842 0     1     0     -714.779 164.347 0     
196.876 40.3631 0     -11.1705 20.0573 0     1     0     -1.61204 -10.9187 0     
184.771 53.9385 0     1.09734 7.42306 0     1     0     -0.547759 -14.9752 0     
197.245 23.9822 0     -4.34928 -4.78315 0     1     0     -657.69 -700.917 0     
197.543 37.1573 0     8.98761 -1.61002 0     1     0     -240.339 464.955 0     
209.636 43.0903 0     -7.66177 9.05872 0     1     0     -428.813 425.681 0     
189.438 34.7156 0     -15.8739 8.00139 0     1     0     -255.297 -241.163 0     
193.205 38.3141 0     8.01989 21.704 0     1     0     -149.141 -563.843 0     
196.073 48.0438 0     -13.3178 11.8007 0     1     0     42.0114 -83.59 0     
189.039 41.6758 0     -1.22959 3.73331 0     1     0     -254.657 441.934 0     
174.363 51.0868 0     -5.38664 5.41735 0     1     0     177.66 -445.193 0     
179.345 31.9482 0     3.89567 1.67347 0     1     0     -4.52305 87.9529 0     
179.355 42.5084 0     -13.2311 -12.2448 0     1     0     205.309 -367.17 0     
173.86 46.2277 0     1.80256 -18.7864 0     1     0     74.9133 -132.671 0     
175.502 45.9325 0     -1.54925 2.24133 0     1     0     -2.00257 -11.1382 0     
199.909 52.795 0     -11.3786 6.42005 0     1     0     1.10652 -13.0859 0     
188.945 69.6751 0     5.98603 -2.29174 0     1     0     -9.56016 -7.54806 0     
201.639 47.1693 0     -15.2939 -17.3475 0     1     0     20.3641 -21.3218 0     
195.914 0.000139961 0     -7.32486 0.0102049 0     1     0     -4.09328 -519.213 0     
194.183 0.911377 0     12.5214 1.22758 0     1     0     377.986 455.784 0     
193.184 0.970612 0     -3.99472 4.48044 0     1     0     52.5408 224.571 0     
