# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
266.501 38.3465 0     -4.36174 1.47088 0     1     0     20.4286 38.3533 0     
255.726 66.127 0     11.1715 18.3763 0     1     0     -0.0842141 -12.6418 0     
291.956 64.2287 0     -1.75955 6.78796 0     1     0     0.347069 -12.5473 0     
251.752 0.974923 0     -4.5728 1.27144 0     1     0     761.536 -232.294 0     
252.365 1.92603 0     -5.39566 0.350095 0     1     0     182.576 495.14 0     
251.862 3.08375 0     7.3671 1.11794 0     1     0     -107.203 -260.748 0     
252.3 3.98984 0     -1.46851 -5.28705 0     1     0     8.38626 -164.33 0     
250.149 3.78848 0     1.58136 9.39915 0     1     0     3580.82 -156.957 0     
253.062 4.66147 0     1.00821 10.1166 0     1     0     -447.751 494.097 0     
254.677 5.59646 0     -3.48962 0.536061 0     1     0     -187.927 115.067 0     
255.239 6.52903 0     -7.53514 -4.08068 0     1     0     542.991 -776.823 0     
253.535 5.54657 0     -1.51703 5.79254 0     1     0     198.446 -434.149 0     
257.334 9.74023 0     1.47677 -1.02396 0     1     0     -730.655 -513.589 0     
254.73 7.24676 0     -0.91859 11.3328 0     1     0     -1025.59 1517.55 0     
258.571 13.0379 0     -11.0182 5.85661 0     1     0     621.533 387.63 0     
256.459 10.3441 0     -3.44281 -5.28787 0     1     0     -493.933 -243.611 0     
259.132 9.85467 0     -12.168 -5.79148 0     1     0     184.233 188.347 0     
257.512 13.3373 0     0.823932 2.88171 0     1     0     -57.2811 90.2266 0     
255.392 15.6205 0     4.41065 -7.84956 0     1     0     102.665 -41.0759 0     
256.486 15.0265 0     -0.410816 3.81985 0     1     0     -48.3003 105.488 0     
262.739 15.8179 0     9.07295 -4.64316 0     1     0     660.301 -447.477 0     
253.657 23.0825 0     16.3031 -2.6112 0     1     0     545.661 487.742 0     
258.055 19.1635 0     2.09863 -3.24612 0     1     0     207.063 -154.166 0     
262.157 17.404 0     2.13294 -2.99745 0     1     0     -53.7262 752.286 0     
259.08 19.5576 0     0.0405642 -0.74221 0     1     0     22.4161 -111.401 0     
257.118 18.7561 0     -2.00743 -13.5036 0     1     0     -313.75 38.6032 0     
262.646 19.5943 0     5.06459 -8.44277 0     1     0     300.526 231.282 0     
263.144 16.9215 0     0.80727 2.32536 0     1     0     -160.22 -200.296 0     
258.99 29.5082 0     -7.76052 4.82565 0     1     0     22.2489 -61.6791 0     
252.09 27.5594 0     2.0883 4.20787 0     1     0     44.3131 -154.171 0     
248.818 27.6374 0     13.0584 3.81745 0     1     0     -212.598 64.294 0     
250.671 27.3846 0     8.10069 12.9122 0     1     0     388.311 183.32 0     
259.859 32.4189 0     -1.15246 -3.29751 0     1     0     288.739 1127.89 0     
253.947 28.7484 0     2.67265 0.888718 0     1     0     -82.1512 -125.559 0     
252.887 38.4719 0     2.52193 -2.37153 0     1     0     25.8433 -548.878 0     
256.303 36.7949 0     0.201371 2.90397 0     1     0     11.0583 12.4515 0     
250.094 31.5674 0     15.1342 4.25843 0     1     0     905.453 173.821 0     
253.139 28.1341 0     0.233289 -12.0144 0     1     0     -131.573 -239.78 0     
259.274 27.2675 0     7.73362 3.43723 0     1     0     9.03756 -10.1056 0     
256.225 42.1714 0     -1.70223 3.06291 0     1     0     24.138 -15.336 0     
254.559 45.004 0     -12.3086 6.96476 0     1     0     1.24649 -15.1953 0     
256.438 47.5 0     -7.88309 4.31311 0     1     0     1356.52 298.274 0     
244.156 30.7125 0     -9.09393 -5.38291 0     1     0     -565.089 -429.927 0     
248.97 42.6693 0     1.14049 -12.7284 0     1     0     -5.88118 -17.7504 0     
267.591 39.4068 0     2.47904 8.38064 0     1     0     -17.9986 -174.217 0     
228.252 48.6029 0     3.21348 14.4202 0     1     0     -0.2978 -13.1246 0     
204.636 73.2315 0     13.2937 19.3717 0     1     0     0 -12.44 0     
232.654 43.3834 0     -3.04345 -12.4719 0     1     0     756.192 191.784 0     
268.316 57.5333 0     0.215732 7.77865 0     1     0     1.16492 -12.6674 0     
268.383 90.2887 0     19.8074 3.95966 0     1     0     0 -12.44 0     
255.457 57.3209 0     3.78326 -9.80845 0     1     0     23.9786 47.442 0     
196.367 51.2095 0     -14.2535 4.96214 0     1     0     581.58 72.9983 0     
261.018 37.6879 0     2.94919 3.18616 0     1     0     1260.9 -504.415 0     
252.796 1.06243 0     -6.32255 9.15423 0     1     0     249.41 -463.139 0     
253.464 1.87474 0     4.2348 3.72024 0     1     0     -539.464 307.145 0     
252.933 2.88425 0     4.26869 6.26925 0     1     0     -331.069 -432.094 0     
253.363 3.74844 0     0.842086 10.9515 0     1     0     464.781 -113.753 0     
254.066 4.61278 0     5.78996 3.39965 0     1     0     289.679 -44.7072 0     
255.739 5.76357 0     0.96076 7.29299 0     1     0     181.446 -901.272 0     
256.71 5.75929 0     -1.21516 -3.83439 0     1     0     369.523 -46.2715 0     
255.836 9.54295 0     1.50639 11.4901 0     1     0     -51.4621 -111.486 0     
255.318 8.59134 0     -0.046897 10.2964 0     1     0     671.786 -650.779 0     
256.401 8.6359 0     1.02081 -11.0671 0     1     0     -195.484 483.702 0     
258.349 9.15977 0     8.24793 -9.54941 0     1     0     180.821 -92.0194 0     
253.705 7.3927 0     7.84736 -4.28588 0     1     0     586.435 -43.2004 0     
261.083 14.4266 0     4.27188 -8.77501 0     1     0     66.842 174.505 0     
258.093 11.5456 0     16.4335 -14.1917 0     1     0     364.934 -1659.37 0     
256.924 12.1741 0     1.55233 -3.95335 0     1     0     418.323 -74.816 0     
254.472 14.7666 0     6.18149 -1.38862 0     1     0     -225.36 184.079 0     
259.961 14.6437 0     0.827993 4.70246 0     1     0     89.7644 280.332 0     
254.478 17.1006 0     -1.71963 -0.0673614 0     1     0     -190.168 -824.847 0     
256.107 16.51 0     4.48186 1.87944 0     1     0     -488.083 255.772 0     
259.008 15.0143 0     2.3694 -9.62094 0     1     0     -112.714 54.8701 0     
261.281 15.7391 0     2.50445 -3.91343 0     1     0     228.041 -562.877 0     
261.19 18.4634 0     4.28566 0.789918 0     1     0     -14.5937 101.252 0     
263.146 17.9653 0     0.381491 0.565473 0     1     0     -441.043 183.017 0     
260.685 21.8124 0     7.08389 7.28571 0     1     0     -134.171 -311.339 0     
246.693 27.7401 0     1.94528 -9.36941 0     1     0     -175.367 -1259.22 0     
258.994 28.3684 0     12.0391 1.67484 0     1     0     -16.8036 -2.68801 0     
254.544 25.802 0     5.44318 -0.800241 0     1     0     -479.09 -240.201 0     
258.594 25.42 0     -5.97007 -1.22712 0     1     0     -415.938 57.2224 0     
254.962 35.3749 0     -11.0571 -0.358228 0     1     0     -770.751 -266.148 0     
264.985 21.7147 0     -0.449863 5.53143 0     1     0     172.025 34.6849 0     
256.017 32.5641 0     -10.1662 -3.70109 0     1     0     -522.863 -160.798 0     
248.422 26.2067 0     2.96981 -8.26184 0     1     0     346.42 -752.168 0     
262.237 22.8297 0     2.80237 0.11949 0     1     0     469.292 548.139 0     
256.958 32.832 0     11.11 -12.4298 0     1     0     398.966 173.657 0     
257.901 27.8449 0     -3.06932 -8.05459 0     1     0     96.5237 86.5819 0     
250.717 29.6771 0     4.84952 1.56462 0     1     0     544.504 -107.965 0     
257.125 28.7382 0     -6.08149 -4.11466 0     1     0     22.0602 81.2691 0     
262.175 35.619 0     1.67303 -6.94793 0     1     0     287.746 -719.929 0     
275.172 70.7687 0     -4.47381 12.9494 0     1     0     0 -12.44 0     
268.904 45.6814 0     1.36185 7.40736 0     1     0     14.1036 -318.132 0     
263.02 31.1086 0     1.25804 -16.7298 0     1     0     -994.483 387.866 0     
258.888 37.0009 0     -1.1921 -4.96615 0     1     0     -28.9456 28.1083 0     
262.757 49.5981 0     19.0136 -3.17454 0     1     0     -67.4709 -8.59228 0     
257.36 62.0387 0     2.19432 -9.09553 0     1     0     1.51996 -12.0635 0     
284.738 60.6431 0     10.174 13.9212 0     1     0     0.23981 -12.6191 0     
244.73 40.3672 0     2.22027 1.70583 0     1     0     -220.989 173.484 0     
251.497 77.7912 0     6.26508 24.9438 0     1     0     0 -12.44 0     
265.786 41.2877 0     12.6166 10.158 0     1     0     -7.09842 -3.42854 0     
236.565 47.379 0     -9.66556 16.5107 0     1     0     481.256 -1386.23 0     
269.769 51.4261 0     1.81037 -2.7008 0     1     0     9.07352 -44.5329 0     
253.921 1.03151 0     -0.528206 3.93379 0     1     0     138.397 -509.597 0     
254.481 1.89906 0     3.52805 1.98822 0     1     0     -2583.22 -322.604 0     
253.968 2.73603 0     1.47087 5.25336 0     1     0     -65.4028 487.219 0     
254.526 3.61863 0     5.03224 7.3129 0     1     0     -960.721 354.74 0     
255.147 4.70774 0     5.08455 5.15599 0     1     0     -750.575 -174.507 0     
256.075 4.73837 0     -1.77184 -11.7031 0     1     0     869.552 -39.3867 0     
258.364 4.67832 0     -0.380371 -1.07962 0     1     0     -159.222 445.466 0     
256.273 6.76119 0     -5.29151 6.87838 0     1     0     75.3187 -228.844 0     
255.764 7.59387 0     5.85489 -0.456962 0     1     0     -217.287 305.731 0     
257.29 6.66878 0     7.13501 19.2809 0     1     0     -381.839 7.37688 0     
258.955 8.30162 0     2.68963 12.2433 0     1     0     -175.97 -59.604 0     
257.494 8.64352 0     2.55344 -4.17706 0     1     0     -282.616 87.6433 0     
258.16 10.1736 0     -8.47551 11.3183 0     1     0     443.569 565.95 0     
257.869 12.4125 0     -12.5646 -1.76972 0     1     0     -498.721 986.175 0     
256.416 11.3904 0     -2.90681 -4.75162 0     1     0     -453.003 -563.794 0     
263.031 13.7337 0     3.22773 5.89025 0     1     0     446.505 -244.062 0     
253.265 16.3582 0     -9.69553 7.28072 0     1     0     329.554 -398.881 0     
256.635 13.9986 0     -4.6031 3.29363 0     1     0     850.913 1011.56 0     
258.188 16.1311 0     4.43355 -2.51483 0     1     0     -82.2421 159.31 0     
260.68 17.5842 0     -4.1585 -2.84508 0     1     0     -180.715 372.734 0     
264.12 17.8969 0     -2.50142 7.82462 0     1     0     216.658 422.07 0     
262.319 23.8613 0     -0.308549 1.09269 0     1     0     52.1397 184.376 0     
267.082 20.6457 0     5.15453 -0.93157 0     1     0     -575.886 -315.724 0     
260.14 19.9152 0     0.272097 -11.8032 0     1     0     68.4221 -177.269 0     
261.68 22.0797 0     -1.89249 -7.0329 0     1     0     -527.985 -598.454 0     
252.243 26.1483 0     -8.29472 2.62255 0     1     0     240.719 -123.854 0     
254.686 18.0397 0     -6.40358 10.524 0     1     0     44.2887 704.155 0     
255.405 26.2171 0     -9.47997 -9.09642 0     1     0     320.578 -33.0172 0     
254.815 33.7815 0     -2.50031 -6.60188 0     1     0     7.44188 -45.8997 0     
253.699 25.0614 0     12.1329 5.21302 0     1     0     907.986 -1219.64 0     
257.399 26.9201 0     22.4522 2.98252 0     1     0     -11.3804 -207.251 0     
245.726 28.2873 0     -14.0437 9.2283 0     1     0     45.5688 -1047.5 0     
254.622 37.9455 0     3.42225 6.11899 0     1     0     -0.341658 -11.4214 0     
262.743 37.8483 0     5.1156 2.81914 0     1     0     -106.14 -103.995 0     
267.221 26.4447 0     -1.23539 -4.31621 0     1     0     -608.536 323.652 0     
256.64 29.912 0     1.30903 -3.90783 0     1     0     179.692 -123.85 0     
256.174 30.8765 0     -1.2165 -4.59711 0     1     0     -331.962 6.78246 0     
268.954 46.6863 0     -3.5381 -4.26983 0     1     0     123.396 194.028 0     
259.576 44.0679 0     5.73704 -3.97686 0     1     0     -35.0796 -40.957 0     
255.853 35.6964 0     0.485243 -13.0024 0     1     0     547.858 366.182 0     
248.936 40.5437 0     3.89033 -2.30088 0     1     0     13.1161 -14.9594 0     
252.16 41.6128 0     -1.44979 -6.44462 0     1     0     89.9816 14.4048 0     
267.326 44.3483 0     -6.91812 9.79589 0     1     0     -0.371056 -13.1654 0     
205.228 46.7163 0     -3.78275 -18.5463 0     1     0     -108.095 -7.37268 0     
252.468 68.9575 0     9.66593 17.2834 0     1     0     -0.375038 -12.6897 0     
229.443 57.4033 0     5.57725 7.98856 0     1     0     -11.706 -129.298 0     
244.121 37.7917 0     0.74469 6.05466 0     1     0     1302.28 1478.52 0     
259.93 51.7924 0     2.30008 0.877107 0     1     0     -5.15946 -11.8742 0     
204.275 69.0454 0     -12.193 -12.2392 0     1     0     -10.5343 -18.3342 0     
262.625 41.9848 0     -2.0068 -2.10505 0     1     0     11.8709 -21.5847 0     
255.006 0.929935 0     5.48828 -2.30598 0     1     0     10.4032 664.584 0     
255.336 1.9117 0     6.28039 -6.99094 0     1     0     3168.41 -861.27 0     
255.061 2.79273 0     0.332669 2.0264 0     1     0     -232.666 489.263 0     
256.129 2.79389 0     8.88961 -2.97015 0     1     0     -308.497 586.722 0     
255.459 3.7057 0     7.29051 5.98884 0     1     0     1029.03 295.177 0     
256.654 3.79904 0     9.69272 3.18311 0     1     0     -348.857 539.416 0     
257.179 4.82182 0     1.77119 3.03237 0     1     0     14.6054 -110.07 0     
257.92 7.73177 0     7.51932 -0.868077 0     1     0     83.5165 65.4614 0     
257.835 5.67805 0     1.99949 4.85411 0     1     0     -173.499 28.7728 0     
259.367 6.71008 0     2.78905 -4.80465 0     1     0     -193.872 -251.622 0     
259.709 9.04616 0     -8.08447 6.1813 0     1     0     162.103 -126.801 0     
260.33 13.732 0     7.10296 10.4504 0     1     0     109.185 -425.173 0     
259.227 11.8466 0     4.70014 8.83522 0     1     0     -315.923 378.119 0     
257.285 10.8375 0     0.37694 6.12785 0     1     0     593.128 260.609 0     
258.163 14.0637 0     2.54466 -3.58556 0     1     0     228.483 367.904 0     
265.943 13.2555 0     3.72555 -5.86148 0     1     0     -1170.66 -1712.28 0     
261.047 16.6795 0     0.809538 8.9767 0     1     0     688.355 125.191 0     
255.399 14.4704 0     4.73252 13.1397 0     1     0     271.249 345.577 0     
257.402 16.8518 0     -3.19176 -5.65319 0     1     0     290.606 -213.574 0     
266.251 19.8754 0     -4.18652 -11.7115 0     1     0     55.0739 1192.85 0     
270.958 19.4298 0     8.87023 0.95867 0     1     0     580.482 341.357 0     
263.766 15.5744 0     9.20065 -2.57357 0     1     0     17.9621 72.4403 0     
261.081 20.5915 0     0.843073 1.72065 0     1     0     -331.012 133.49 0     
260.195 24.9379 0     0.150712 -6.46085 0     1     0     -187.301 -236.149 0     
255.5 28.0709 0     -5.15227 6.47542 0     1     0     -243.227 -610.267 0     
262.547 25.3328 0     -3.67858 0.752651 0     1     0     -119.295 72.0673 0     
259.865 20.9377 0     -9.95317 -2.31315 0     1     0     431.363 179.582 0     
260.092 26.4548 0     8.32764 2.2097 0     1     0     638.869 450.267 0     
256.589 24.9961 0     2.54401 -5.05521 0     1     0     41.0557 45.7785 0     
259.916 35.4714 0     8.45376 -6.6926 0     1     0     749.443 -530.588 0     
259.654 33.8551 0     6.90693 6.56326 0     1     0     427.895 489.616 0     
257.092 31.2192 0     -11.178 -6.59142 0     1     0     415.065 142.781 0     
262.422 21.3566 0     -0.870903 1.80579 0     1     0     342.529 486.711 0     
257.65 34.5478 0     -4.75084 -20.4663 0     1     0     158.816 -651.289 0     
255.818 38.7835 0     1.85708 5.8176 0     1     0     -157.824 56.8619 0     
259.039 21.5941 0     14.3199 -2.36392 0     1     0     -132.646 347.428 0     
268.617 36.7102 0     1.78 -9.19955 0     1     0     425.784 195.504 0     
263.887 30.8058 0     -0.88261 1.17662 0     1     0     642.561 -89.581 0     
258.146 30.2239 0     -6.28233 -7.61994 0     1     0     -114.181 -86.6512 0     
264.85 34.4641 0     1.97144 9.45662 0     1     0     2.6681 72.8285 0     
278.383 40.4849 0     -8.5859 10.6984 0     1     0     129.583 223.292 0     
261.37 32.7915 0     -5.78456 2.28424 0     1     0     378.598 -325.352 0     
267.669 51.7452 0     -19.6383 5.09265 0     1     0     -105.736 -163.628 0     
238.992 47.1463 0     -4.91008 -3.67456 0     1     0     103.365 282.075 0     
253.752 43.8824 0     3.44946 11.2771 0     1     0     7.21637 -3.58127 0     
207.875 75.2952 0     -4.3778 3.89464 0     1     0     0 -12.44 0     
261.303 43.81 0     -1.27828 5.9076 0     1     0     -32.061 68.4419 0     
237.384 52.3619 0     1.37342 -3.59261 0     1     0     -1.22153 -13.3178 0     
233.221 39.5826 0     3.84996 -16.5913 0     1     0     224.849 656.273 0     
244.542 56.2738 0     3.89013 19.1325 0     1     0     0.221171 -12.2214 0     
256.113 1.00268 0     -4.05976 -3.33197 0     1     0     -1100.7 -1200 0     
257.05 0.9138 0     -12.7649 4.4892 0     1     0     485.523 1127.91 0     
256.334 1.86967 0     -7.68815 -3.47755 0     1     0     884.816 850.009 0     
257.599 2.01563 0     4.50094 -6.81016 0     1     0     -374.594 -378.584 0     
257.122 2.96996 0     7.92187 2.85235 0     1     0     442.481 -459.227 0     
257.76 3.91646 0     5.53647 -1.29499 0     1     0     -219.587 -447.366 0     
259.765 5.73442 0     -4.72395 -2.28763 0     1     0     728.568 186.742 0     
258.844 5.74733 0     0.706904 0.957559 0     1     0     -876.858 108.116 0     
258.228 6.78605 0     0.0513966 -9.20437 0     1     0     792.053 -248.23 0     
260.975 9.33683 0     0.439267 -3.11846 0     1     0     281.008 323.79 0     
256.817 7.789 0     -6.45432 10.2095 0     1     0     278.156 -626.401 0     
260.405 10.087 0     -12.6824 7.52791 0     1     0     -596.595 117.917 0     
260.587 8.45547 0     4.50414 0.527688 0     1     0     -334.385 -586.205 0     
259.686 12.865 0     -8.15539 -1.05616 0     1     0     -202.42 -66.4145 0     
258.899 10.9079 0     -9.90387 6.62776 0     1     0     -628.855 -252.152 0     
